"","Year","Location","Month","Avg_MaxTemp","Avg_MinTemp","Avg_Temp_Fluctuation","State","avg_temp"
"84",2009,"Albany","June",16.6933333333333,9.95,6.74333333333333,"Western Australia",13.3216666666667
"85",2009,"Albany","March",22.0451612903226,14.8225806451613,7.22258064516129,"Western Australia",18.4338709677419
"86",2009,"Albany","May",20.2548387096774,10.5806451612903,9.6741935483871,"Western Australia",15.4177419354839
"87",2009,"Albany","November",20.92,13.68,7.24,"Western Australia",17.3
"88",2009,"Albany","October",18.3096774193548,12.3483870967742,5.96129032258064,"Western Australia",15.3290322580645
"89",2009,"Albany","September",16.26,8.87666666666667,7.38333333333333,"Western Australia",12.5683333333333
"90",2009,"AliceSprings","April",28.95,13.4133333333333,15.5366666666667,"Northern Territory",21.1816666666667
"91",2009,"AliceSprings","August",28.1129032258065,10.3516129032258,17.7612903225806,"Northern Territory",19.2322580645161
"92",2009,"AliceSprings","December",35.6032258064516,20.1709677419355,15.4322580645161,"Northern Territory",27.8870967741935
"93",2009,"AliceSprings","February",36.4607142857143,20.825,15.6357142857143,"Northern Territory",28.6428571428571
"94",2009,"AliceSprings","January",36.058064516129,22.4225806451613,13.6354838709677,"Northern Territory",29.2403225806452
"95",2009,"AliceSprings","July",20.6451612903226,5.22258064516129,15.4225806451613,"Northern Territory",12.9338709677419
"96",2009,"AliceSprings","June",20.7466666666667,6.41333333333333,14.3333333333333,"Northern Territory",13.58
"97",2009,"AliceSprings","March",35.2741935483871,19.6677419354839,15.6064516129032,"Northern Territory",27.4709677419355
"98",2009,"AliceSprings","May",21.6258064516129,7.24838709677419,14.3774193548387,"Northern Territory",14.4370967741935
"99",2009,"AliceSprings","November",35.6466666666667,19.0433333333333,16.6033333333333,"Northern Territory",27.345
"100",2009,"AliceSprings","October",30.941935483871,13.1,17.841935483871,"Northern Territory",22.0209677419355
"101",2009,"AliceSprings","September",29.8666666666667,14.2133333333333,15.6533333333333,"Northern Territory",22.04
"102",2009,"Ballarat","April",18.0433333333333,6.30666666666667,11.7366666666667,"Victoria",12.175
"103",2009,"Ballarat","August",12.5451612903226,4.18709677419355,8.35806451612903,"Victoria",8.36612903225807
"104",2009,"Ballarat","December",23.9741935483871,9.66129032258064,14.3129032258065,"Victoria",16.8177419354839
"105",2009,"Ballarat","February",27.3214285714286,11.8892857142857,15.4321428571429,"Victoria",19.6053571428571
"106",2009,"Ballarat","January",28.5290322580645,10.4677419354839,18.0612903225806,"Victoria",19.4983870967742
"107",2009,"Ballarat","July",10.6967741935484,3.51935483870968,7.17741935483871,"Victoria",7.10806451612903
"108",2009,"Ballarat","June",11.7533333333333,3.78333333333333,7.97,"Victoria",7.76833333333333
"109",2009,"Ballarat","March",22.941935483871,9.93870967741936,13.0032258064516,"Victoria",16.4403225806452
"110",2009,"Ballarat","May",14.8903225806452,5.55483870967742,9.33548387096774,"Victoria",10.2225806451613
"111",2009,"Ballarat","November",25.0533333333333,11.2433333333333,13.81,"Victoria",18.1483333333333
"112",2009,"Ballarat","October",16.5322580645161,6.04516129032258,10.4870967741935,"Victoria",11.2887096774194
"113",2009,"Ballarat","September",14.3233333333333,4.78666666666667,9.53666666666667,"Victoria",9.555
"114",2009,"Bendigo","April",21.44,7.58333333333333,13.8566666666667,"Victoria",14.5116666666667
"115",2009,"Bendigo","August",15.1290322580645,4.14193548387097,10.9870967741935,"Victoria",9.63548387096774
"116",2009,"Bendigo","December",28.7387096774194,11.7258064516129,17.0129032258065,"Victoria",20.2322580645161
"117",2009,"Bendigo","February",31.175,14.6892857142857,16.4857142857143,"Victoria",22.9321428571429
"118",2009,"Bendigo","January",32.8645161290323,13.1258064516129,19.7387096774194,"Victoria",22.9951612903226
"119",2009,"Bendigo","July",12.7774193548387,2.89677419354839,9.88064516129032,"Victoria",7.83709677419355
"120",2009,"Bendigo","June",13.12,4.16,8.96,"Victoria",8.64
"121",2009,"Bendigo","March",26.4129032258065,11.4709677419355,14.941935483871,"Victoria",18.941935483871
"122",2009,"Bendigo","May",18.0516129032258,6.13870967741935,11.9129032258065,"Victoria",12.0951612903226
"123",2009,"Bendigo","November",29.7933333333333,13.87,15.9233333333333,"Victoria",21.8316666666667
"124",2009,"Bendigo","October",20.3935483870968,7.3258064516129,13.0677419354839,"Victoria",13.8596774193548
"125",2009,"Bendigo","September",17.2966666666667,4.09666666666667,13.2,"Victoria",10.6966666666667
"126",2009,"Brisbane","April",27.3833333333333,17.84,9.54333333333333,"Queensland",22.6116666666667
"127",2009,"Brisbane","August",25.4612903225806,12.1,13.3612903225806,"Queensland",18.7806451612903
"128",2009,"Brisbane","December",30.1870967741935,21.6225806451613,8.56451612903226,"Queensland",25.9048387096774
"129",2009,"Brisbane","February",29.9464285714286,21.4678571428571,8.47857142857143,"Queensland",25.7071428571429
"130",2009,"Brisbane","January",30.1225806451613,21.2933333333333,8.85333333333333,"Queensland",25.7079569892473
"131",2009,"Brisbane","July",21.4096774193548,10.158064516129,11.2516129032258,"Queensland",15.7838709677419
"132",2009,"Brisbane","June",21.6166666666667,11.3,10.3166666666667,"Queensland",16.4583333333333
"133",2009,"Brisbane","March",29.0193548387097,20.0806451612903,8.93870967741936,"Queensland",24.55
"134",2009,"Brisbane","May",23.9806451612903,14.0258064516129,9.95483870967742,"Queensland",19.0032258064516
"135",2009,"Brisbane","November",29.5133333333333,19.66,9.85333333333333,"Queensland",24.5866666666667
"136",2009,"Brisbane","October",27.8451612903226,15.6129032258065,12.2322580645161,"Queensland",21.7290322580645
"137",2009,"Brisbane","September",26.7333333333333,13.6266666666667,13.1066666666667,"Queensland",20.18
"138",2009,"Cairns","April",30.6533333333333,21.6933333333333,8.96,"Queensland",26.1733333333333
"139",2009,"Cairns","August",28.3258064516129,17.5161290322581,10.8096774193548,"Queensland",22.9209677419355
"140",2009,"Cairns","December",31.7322580645161,23.4096774193548,8.32258064516129,"Queensland",27.5709677419355
"141",2009,"Cairns","February",31.1785714285714,24.2642857142857,6.91428571428571,"Queensland",27.7214285714286
"142",2009,"Cairns","January",30.9096774193548,24.0677419354839,6.84193548387097,"Queensland",27.4887096774194
"143",2009,"Cairns","July",27.0258064516129,16.6483870967742,10.3774193548387,"Queensland",21.8370967741935
"144",2009,"Cairns","June",27.6033333333333,17.9566666666667,9.64666666666667,"Queensland",22.78
"145",2009,"Cairns","March",31.3741935483871,23.4258064516129,7.94838709677419,"Queensland",27.4
"146",2009,"Cairns","May",27.3,19.6548387096774,7.64516129032258,"Queensland",23.4774193548387
"147",2009,"Cairns","November",29.9133333333333,21.5166666666667,8.39666666666667,"Queensland",25.715
"148",2009,"Cairns","October",30.2354838709677,19.8129032258065,10.4225806451613,"Queensland",25.0241935483871
"149",2009,"Cairns","September",29.9533333333333,19.6766666666667,10.2766666666667,"Queensland",24.815
"150",2009,"Canberra","April",19.6366666666667,8.42333333333333,11.2133333333333,"New South Wales",14.03
"151",2009,"Canberra","August",14.7064516129032,1.82903225806452,12.8774193548387,"New South Wales",8.26774193548387
"152",2009,"Canberra","December",29.158064516129,12.0548387096774,17.1032258064516,"New South Wales",20.6064516129032
"153",2009,"Canberra","February",28.7357142857143,14.3107142857143,14.425,"New South Wales",21.5232142857143
"154",2009,"Canberra","January",31.0225806451613,14.0032258064516,17.0193548387097,"New South Wales",22.5129032258065
"155",2009,"Canberra","July",12.3161290322581,1.33870967741935,10.9774193548387,"New South Wales",6.82741935483871
"156",2009,"Canberra","June",12.73,3.31666666666667,9.41333333333333,"New South Wales",8.02333333333333
"157",2009,"Canberra","March",26.6709677419355,11.7677419354839,14.9032258064516,"New South Wales",19.2193548387097
"158",2009,"Canberra","May",16.4548387096774,4.23225806451613,12.2225806451613,"New South Wales",10.3435483870968
"159",2009,"Canberra","November",29.351724137931,12.1724137931034,16.9321428571429,"New South Wales",20.7620689655172
"160",2009,"Canberra","October",19.1354838709677,6.09354838709677,13.041935483871,"New South Wales",12.6145161290323
"161",2009,"Canberra","September",17.6733333333333,3.68,13.9933333333333,"New South Wales",10.6766666666667
"162",2009,"Darwin","April",33.62,24.59,9.03,"Northern Territory",29.105
"163",2009,"Darwin","August",31.9870967741935,20.1096774193548,11.8774193548387,"Northern Territory",26.0483870967742
"164",2009,"Darwin","December",32.8516129032258,25.4,7.45161290322581,"Northern Territory",29.1258064516129
"165",2009,"Darwin","February",30.925,24.75,6.175,"Northern Territory",27.8375
"166",2009,"Darwin","January",32.058064516129,25.4838709677419,6.5741935483871,"Northern Territory",28.7709677419355
"167",2009,"Darwin","July",31.2967741935484,18.9903225806452,12.3064516129032,"Northern Territory",25.1435483870968
"168",2009,"Darwin","June",31.46,20.1233333333333,11.3366666666667,"Northern Territory",25.7916666666667
"169",2009,"Darwin","March",33.1709677419355,24.7709677419355,8.4,"Northern Territory",28.9709677419355
"170",2009,"Darwin","May",32.6483870967742,22.5935483870968,10.0548387096774,"Northern Territory",27.6209677419355
"171",2009,"Darwin","November",33.6933333333333,25.2066666666667,8.48666666666667,"Northern Territory",29.45
"172",2009,"Darwin","October",34.7645161290323,24.6354838709677,10.1290322580645,"Northern Territory",29.7
"173",2009,"Darwin","September",33.48,24.0133333333333,9.46666666666667,"Northern Territory",28.7466666666667
"174",2009,"GoldCoast","April",26.7633333333333,18.1366666666667,8.62666666666667,"Queensland",22.45
"175",2009,"GoldCoast","August",24.5806451612903,13.558064516129,11.0225806451613,"Queensland",19.0693548387097
"176",2009,"GoldCoast","December",28.8533333333333,21.5451612903226,7.35,"Queensland",25.199247311828
"177",2009,"GoldCoast","February",29.7964285714286,21.7428571428571,8.05357142857143,"Queensland",25.7696428571429
"178",2009,"GoldCoast","January",29.6451612903226,22.0806451612903,7.56451612903226,"Queensland",25.8629032258065
"179",2009,"GoldCoast","July",21.3677419354839,11.3612903225806,10.0064516129032,"Queensland",16.3645161290323
"180",2009,"GoldCoast","June",21.4033333333333,12.2533333333333,9.15,"Queensland",16.8283333333333
"181",2009,"GoldCoast","March",28.5838709677419,20.7838709677419,7.8,"Queensland",24.6838709677419
"182",2009,"GoldCoast","May",23.8322580645161,14.9935483870968,8.83870967741935,"Queensland",19.4129032258065
"183",2009,"GoldCoast","November",28.6633333333333,19.9466666666667,8.71666666666667,"Queensland",24.305
"184",2009,"GoldCoast","October",26.6,16.4483870967742,10.1516129032258,"Queensland",21.5241935483871
"185",2009,"GoldCoast","September",25.3,14.3,11,"Queensland",19.8
"186",2009,"Hobart","April",17.6466666666667,9.03333333333333,8.61333333333333,"Tasmania",13.34
"187",2009,"Hobart","August",14.0516129032258,7.2,6.85161290322581,"Tasmania",10.6258064516129
"188",2009,"Hobart","December",21.9193548387097,11.3709677419355,10.5483870967742,"Tasmania",16.6451612903226
"189",2009,"Hobart","February",21.2,12.0678571428571,9.13214285714286,"Tasmania",16.6339285714286
"190",2009,"Hobart","January",23.6645161290323,12.6322580645161,11.0322580645161,"Tasmania",18.1483870967742
"191",2009,"Hobart","July",12.458064516129,5.29354838709677,7.16451612903226,"Tasmania",8.8758064516129
"192",2009,"Hobart","June",12.4366666666667,5.83666666666667,6.6,"Tasmania",9.13666666666667
"193",2009,"Hobart","March",20.0064516129032,12.0516129032258,7.95483870967742,"Tasmania",16.0290322580645
"194",2009,"Hobart","May",15.5,7.85161290322581,7.64838709677419,"Tasmania",11.6758064516129
"195",2009,"Hobart","November",19.9466666666667,11.2266666666667,8.72,"Tasmania",15.5866666666667
"196",2009,"Hobart","October",16.2741935483871,7.64838709677419,8.6258064516129,"Tasmania",11.9612903225806
"197",2009,"Hobart","September",16.09,7.13,8.96,"Tasmania",11.61
"198",2009,"Launceston","April",18.4366666666667,7.79666666666667,10.64,"Tasmania",13.1166666666667
"199",2009,"Launceston","August",14.358064516129,6.58387096774194,7.7741935483871,"Tasmania",10.4709677419355
"200",2009,"Launceston","December",22.8032258064516,11.3225806451613,11.4806451612903,"Tasmania",17.0629032258065
"201",2009,"Launceston","February",24.85,12.6678571428571,12.1821428571429,"Tasmania",18.7589285714286
"202",2009,"Launceston","January",25.358064516129,11.8806451612903,13.4774193548387,"Tasmania",18.6193548387097
"203",2009,"Launceston","July",12.9677419354839,2.59354838709677,10.3741935483871,"Tasmania",7.78064516129032
"204",2009,"Launceston","June",13.19,4.79,8.4,"Tasmania",8.99
"205",2009,"Launceston","March",22.6741935483871,11.7,10.9741935483871,"Tasmania",17.1870967741935
"206",2009,"Launceston","May",16.7709677419355,5.20322580645161,11.5677419354839,"Tasmania",10.9870967741935
"207",2009,"Launceston","November",22.26,11.3,10.96,"Tasmania",16.78
"208",2009,"Launceston","October",17.96,6.17333333333333,11.6034482758621,"Tasmania",12.0666666666667
"209",2009,"Launceston","September",15.43,6.26896551724138,9.22758620689655,"Tasmania",10.8494827586207
"210",2009,"Melbourne","April",20.25,9.90666666666667,10.3433333333333,"Victoria",15.0783333333333
"211",2009,"Melbourne","August",15.841935483871,7.35806451612903,8.48387096774194,"Victoria",11.6
"212",2009,"Melbourne","December",25.1161290322581,12.7161290322581,12.4,"Victoria",18.9161290322581
"213",2009,"Melbourne","February",27.8607142857143,14.275,13.5857142857143,"Victoria",21.0678571428571
"214",2009,"Melbourne","January",28.8,13.4322580645161,15.3677419354839,"Victoria",21.1161290322581
"215",2009,"Melbourne","July",13.8967741935484,5.81290322580645,8.08387096774194,"Victoria",9.85483870967742
"216",2009,"Melbourne","June",14.3433333333333,6.09666666666667,8.24666666666667,"Victoria",10.22
"217",2009,"Melbourne","March",24.2387096774194,12.9354838709677,11.3032258064516,"Victoria",18.5870967741935
"218",2009,"Melbourne","May",17.0387096774194,7.63225806451613,9.40645161290323,"Victoria",12.3354838709677
"219",2009,"Melbourne","November",26.82,13.7733333333333,13.0466666666667,"Victoria",20.2966666666667
"220",2009,"Melbourne","October",19.441935483871,7.97096774193548,11.4709677419355,"Victoria",13.7064516129032
"221",2009,"Melbourne","September",17.9033333333333,7.76,10.1433333333333,"Victoria",12.8316666666667
"222",2009,"Newcastle","April",23.3478260869565,14.5666666666667,8.58333333333333,"New South Wales",18.9572463768116
"223",2009,"Newcastle","August",21.5870967741935,8.19354838709677,13.3935483870968,"New South Wales",14.8903225806452
"224",2009,"Newcastle","December",27.7333333333333,18.5566666666667,9.21034482758621,"New South Wales",23.145
"225",2009,"Newcastle","February",28.25,19.3357142857143,8.91428571428571,"New South Wales",23.7928571428571
"226",2009,"Newcastle","January",30.1096774193548,18.7516129032258,11.358064516129,"New South Wales",24.4306451612903
"227",2009,"Newcastle","July",17.7392857142857,7.34285714285714,10.176,"New South Wales",12.5410714285714
"228",2009,"Newcastle","June",18.4379310344828,9.33103448275862,9.1,"New South Wales",13.8844827586207
"229",2009,"Newcastle","March",27.2129032258065,17.2258064516129,9.98709677419355,"New South Wales",22.2193548387097
"230",2009,"Newcastle","May",20.9903225806452,11.6066666666667,9.45666666666667,"New South Wales",16.2984946236559
"231",2009,"Newcastle","November",28.7833333333333,17.56,11.2233333333333,"New South Wales",23.1716666666667
"232",2009,"Newcastle","October",23.4931034482759,13.1965517241379,10.0925925925926,"New South Wales",18.3448275862069
"233",2009,"Newcastle","September",23.7652173913043,10.5695652173913,12.2894736842105,"New South Wales",17.1673913043478
"234",2009,"Nuriootpa","April",21.7633333333333,9.08666666666667,12.6766666666667,"South Australia",15.425
"235",2009,"Nuriootpa","August",16.05,6.19,10.0586206896552,"South Australia",11.12
"236",2009,"Nuriootpa","December",28.2033333333333,12.48,16.1827586206897,"South Australia",20.3416666666667
"237",2009,"Nuriootpa","February",31.1,14.7222222222222,16.3538461538462,"South Australia",22.9111111111111
"238",2009,"Nuriootpa","January",32.0774193548387,13.5322580645161,18.5451612903226,"South Australia",22.8048387096774
"239",2009,"Nuriootpa","July",13.5333333333333,6.08275862068966,7.49642857142857,"South Australia",9.80804597701149
"240",2009,"Nuriootpa","June",14.3620689655172,6.15666666666667,8.38620689655172,"South Australia",10.259367816092
"241",2009,"Nuriootpa","March",26.1,12.1866666666667,13.9103448275862,"South Australia",19.1433333333333
"242",2009,"Nuriootpa","May",16.258064516129,7.79032258064516,8.46774193548387,"South Australia",12.0241935483871
"243",2009,"Nuriootpa","November",29.4666666666667,13.8933333333333,15.5733333333333,"South Australia",21.68
"244",2009,"Nuriootpa","October",20.0387096774194,7.94193548387097,12.0967741935484,"South Australia",13.9903225806452
"245",2009,"Nuriootpa","September",17.6633333333333,6.71666666666667,10.9466666666667,"South Australia",12.19
"246",2009,"Perth","April",27.55,13.4666666666667,14.0833333333333,"Western Australia",20.5083333333333
"247",2009,"Perth","August",18.8677419354839,9.31612903225806,9.55161290322581,"Western Australia",14.091935483871
"248",2009,"Perth","December",30.7903225806452,16.4774193548387,14.3129032258065,"Western Australia",23.6338709677419
"249",2009,"Perth","February",31.7714285714286,17.9964285714286,13.775,"Western Australia",24.8839285714286
"250",2009,"Perth","January",32.4741935483871,18.8129032258065,13.6612903225806,"Western Australia",25.6435483870968
"251",2009,"Perth","July",17.8290322580645,7.22903225806452,10.6,"Western Australia",12.5290322580645
"252",2009,"Perth","June",18.7833333333333,8.93,9.85333333333333,"Western Australia",13.8566666666667
"253",2009,"Perth","March",29,15.1032258064516,13.8967741935484,"Western Australia",22.0516129032258
"254",2009,"Perth","May",24.4354838709677,9.51935483870968,14.9161290322581,"Western Australia",16.9774193548387
"255",2009,"Perth","November",26.49,13.8166666666667,12.6733333333333,"Western Australia",20.1533333333333
"256",2009,"Perth","October",23.3322580645161,12.3161290322581,11.0161290322581,"Western Australia",17.8241935483871
"257",2009,"Perth","September",18.5966666666667,9.83666666666667,8.76,"Western Australia",14.2166666666667
"258",2009,"SalmonGums","April",24.2233333333333,8.66,15.5633333333333,"Western Australia",16.4416666666667
"259",2009,"SalmonGums","August",18.7612903225806,5.68064516129032,13.0806451612903,"Western Australia",12.2209677419355
"260",2009,"SalmonGums","December",31.0666666666667,12.4533333333333,18.7655172413793,"Western Australia",21.76
"261",2009,"SalmonGums","February",28.9074074074074,14.1666666666667,14.9692307692308,"Western Australia",21.537037037037
"262",2009,"SalmonGums","January",31.4064516129032,15.2,16.2064516129032,"Western Australia",23.3032258064516
"263",2009,"SalmonGums","July",15.6193548387097,5.38709677419355,10.2322580645161,"Western Australia",10.5032258064516
"264",2009,"SalmonGums","June",16.8241379310345,6.99310344827586,9.85357142857143,"Western Australia",11.9086206896552
"265",2009,"SalmonGums","March",27.0838709677419,11.9387096774194,15.1451612903226,"Western Australia",19.5112903225806
"266",2009,"SalmonGums","May",21.0451612903226,4.65483870967742,16.3903225806452,"Western Australia",12.85
"267",2009,"SalmonGums","November",29.3066666666667,12.3333333333333,16.9733333333333,"Western Australia",20.82
"268",2009,"SalmonGums","October",25.3290322580645,8.77096774193548,16.558064516129,"Western Australia",17.05
"269",2009,"SalmonGums","September",19.0366666666667,4.64333333333333,14.3933333333333,"Western Australia",11.84
"270",2009,"Sydney","April",22.7733333333333,15.7166666666667,7.05666666666667,"New South Wales",19.245
"271",2009,"Sydney","August",20.8741935483871,10.3612903225806,10.5129032258065,"New South Wales",15.6177419354839
"272",2009,"Sydney","December",25.4068965517241,18.96,6.47241379310345,"New South Wales",22.1834482758621
"273",2009,"Sydney","February",25.7142857142857,19.7035714285714,6.01071428571429,"New South Wales",22.7089285714286
"274",2009,"Sydney","January",27.5709677419355,19.8870967741935,7.68387096774194,"New South Wales",23.7290322580645
